Mã,Tên,Tên Tiếng Anh,Cấp,Mã QH,Quận Huyện,Mã TP,Tỉnh / Thành Phố
5470,Phường Phú Xá,,Phường,164,Thành phố Thái Nguyên,19,Tỉnh Thái Nguyên
5473,Phường Hương Sơn,,Phường,164,Thành phố Thái Nguyên,19,Tỉnh Thái Nguyên
5476,Phường Trung Thành,,Phường,164,Thành phố Thái Nguyên,19,Tỉnh Thái Nguyên
5479,Phường Tân Thành,,Phường,164,Thành phố Thái Nguyên,19,Tỉnh Thái Nguyên
5482,Phường Tân Long,,Phường,164,Thành phố Thái Nguyên,19,Tỉnh Thái Nguyên
5485,Xã Phúc Hà,,Xã,164,Thành phố Thái Nguyên,19,Tỉnh Thái Nguyên
5488,Xã Phúc Xuân,,Xã,164,Thành phố Thái Nguyên,19,Tỉnh Thái Nguyên
5491,Xã Quyết Thắng,,Xã,164,Thành phố Thái Nguyên,19,Tỉnh Thái Nguyên
5494,Xã Phúc Trìu,,Xã,164,Thành phố Thái Nguyên,19,Tỉnh Thái Nguyên
5497,Xã Thịnh Đức,,Xã,164,Thành phố Thái Nguyên,19,Tỉnh Thái Nguyên
5500,Phường Tích Lương,,Phường,164,Thành phố Thái Nguyên,19,Tỉnh Thái Nguyên
5503,Xã Tân Cương,,Xã,164,Thành phố Thái Nguyên,19,Tỉnh Thái Nguyên
5653,Xã Sơn Cẩm,,Xã,164,Thành phố Thái Nguyên,19,Tỉnh Thái Nguyên
5659,Phường Chùa Hang,,Phường,164,Thành phố Thái Nguyên,19,Tỉnh Thái Nguyên
5695,Xã Cao Ngạn,,Xã,164,Thành phố Thái Nguyên,19,Tỉnh Thái Nguyên
5701,Xã Linh Sơn,,Xã,164,Thành phố Thái Nguyên,19,Tỉnh Thái Nguyên
5710,Phường Đồng Bẩm,,Phường,164,Thành phố Thái Nguyên,19,Tỉnh Thái Nguyên
5713,Xã Huống Thượng,,Xã,164,Thành phố Thái Nguyên,19,Tỉnh Thái Nguyên
5914,Xã Đồng Liên,,Xã,164,Thành phố Thái Nguyên,19,Tỉnh Thái Nguyên
5506,Phường Lương Sơn,,Phường,165,Thành phố Sông Công,19,Tỉnh Thái Nguyên
5509,Phường Châu Sơn,,Phường,165,Thành phố Sông Công,19,Tỉnh Thái Nguyên
5512,Phường Mỏ Chè,,Phường,165,Thành phố Sông Công,19,Tỉnh Thái Nguyên
5515,Phường Cải Đan,,Phường,165,Thành phố Sông Công,19,Tỉnh Thái Nguyên
5518,Phường Thắng Lợi,,Phường,165,Thành phố Sông Công,19,Tỉnh Thái Nguyên
5521,Phường Phố Cò,,Phường,165,Thành phố Sông Công,19,Tỉnh Thái Nguyên
5527,Xã Tân Quang,,Xã,165,Thành phố Sông Công,19,Tỉnh Thái Nguyên
5528,Phường Bách Quang,,Phường,165,Thành phố Sông Công,19,Tỉnh Thái Nguyên
5530,Xã Bình Sơn,,Xã,165,Thành phố Sông Công,19,Tỉnh Thái Nguyên
5533,Xã Bá Xuyên,,Xã,165,Thành phố Sông Công,19,Tỉnh Thái Nguyên
5536,Thị trấn Chợ Chu,,Thị trấn,167,Huyện Định Hóa,19,Tỉnh Thái Nguyên
5539,Xã Linh Thông,,Xã,167,Huyện Định Hóa,19,Tỉnh Thái Nguyên
5542,Xã Lam Vỹ,,Xã,167,Huyện Định Hóa,19,Tỉnh Thái Nguyên
5545,Xã Quy Kỳ,,Xã,167,Huyện Định Hóa,19,Tỉnh Thái Nguyên
5548,Xã Tân Thịnh,,Xã,167,Huyện Định Hóa,19,Tỉnh Thái Nguyên
5551,Xã Kim Phượng,,Xã,167,Huyện Định Hóa,19,Tỉnh Thái Nguyên
5554,Xã Bảo Linh,,Xã,167,Huyện Định Hóa,19,Tỉnh Thái Nguyên
5560,Xã Phúc Chu,,Xã,167,Huyện Định Hóa,19,Tỉnh Thái Nguyên
5563,Xã Tân Dương,,Xã,167,Huyện Định Hóa,19,Tỉnh Thái Nguyên
5566,Xã Phượng Tiến,,Xã,167,Huyện Định Hóa,19,Tỉnh Thái Nguyên
5569,Xã Bảo Cường,,Xã,167,Huyện Định Hóa,19,Tỉnh Thái Nguyên
5572,Xã Đồng Thịnh,,Xã,167,Huyện Định Hóa,19,Tỉnh Thái Nguyên
5575,Xã Định Biên,,Xã,167,Huyện Định Hóa,19,Tỉnh Thái Nguyên
5578,Xã Thanh Định,,Xã,167,Huyện Định Hóa,19,Tỉnh Thái Nguyên
5581,Xã Trung Hội,,Xã,167,Huyện Định Hóa,19,Tỉnh Thái Nguyên
5584,Xã Trung Lương,,Xã,167,Huyện Định Hóa,19,Tỉnh Thái Nguyên
5587,Xã Bình Yên,,Xã,167,Huyện Định Hóa,19,Tỉnh Thái Nguyên
5590,Xã Điềm Mặc,,Xã,167,Huyện Định Hóa,19,Tỉnh Thái Nguyên
5593,Xã Phú Tiến,,Xã,167,Huyện Định Hóa,19,Tỉnh Thái Nguyên
5596,Xã Bộc Nhiêu,,Xã,167,Huyện Định Hóa,19,Tỉnh Thái Nguyên
5599,Xã Sơn Phú,,Xã,167,Huyện Định Hóa,19,Tỉnh Thái Nguyên
5602,Xã Phú Đình,,Xã,167,Huyện Định Hóa,19,Tỉnh Thái Nguyên
5605,Xã Bình Thành,,Xã,167,Huyện Định Hóa,19,Tỉnh Thái Nguyên
5608,Thị trấn Giang Tiên,,Thị trấn,168,Huyện Phú Lương,19,Tỉnh Thái Nguyên
5611,Thị trấn Đu,,Thị trấn,168,Huyện Phú Lương,19,Tỉnh Thái Nguyên
5614,Xã Yên Ninh,,Xã,168,Huyện Phú Lương,19,Tỉnh Thái Nguyên
5617,Xã Yên Trạch,,Xã,168,Huyện Phú Lương,19,Tỉnh Thái Nguyên
5620,Xã Yên Đổ,,Xã,168,Huyện Phú Lương,19,Tỉnh Thái Nguyên
5623,Xã Yên Lạc,,Xã,168,Huyện Phú Lương,19,Tỉnh Thái Nguyên
5626,Xã Ôn Lương,,Xã,168,Huyện Phú Lương,19,Tỉnh Thái Nguyên
5629,Xã Động Đạt,,Xã,168,Huyện Phú Lương,19,Tỉnh Thái Nguyên
5632,Xã Phủ Lý,,Xã,168,Huyện Phú Lương,19,Tỉnh Thái Nguyên
5635,Xã Phú Đô,,Xã,168,Huyện Phú Lương,19,Tỉnh Thái Nguyên
5638,Xã Hợp Thành,,Xã,168,Huyện Phú Lương,19,Tỉnh Thái Nguyên
5641,Xã Tức Tranh,,Xã,168,Huyện Phú Lương,19,Tỉnh Thái Nguyên
5644,Xã Phấn Mễ,,Xã,168,Huyện Phú Lương,19,Tỉnh Thái Nguyên
5647,Xã Vô Tranh,,Xã,168,Huyện Phú Lương,19,Tỉnh Thái Nguyên
5650,Xã Cổ Lũng,,Xã,168,Huyện Phú Lương,19,Tỉnh Thái Nguyên
5656,Thị trấn Sông Cầu,,Thị trấn,169,Huyện Đồng Hỷ,19,Tỉnh Thái Nguyên
5662,Thị trấn Trại Cau,,Thị trấn,169,Huyện Đồng Hỷ,19,Tỉnh Thái Nguyên
5665,Xã Văn Lăng,,Xã,169,Huyện Đồng Hỷ,19,Tỉnh Thái Nguyên
5668,Xã Tân Long,,Xã,169,Huyện Đồng Hỷ,19,Tỉnh Thái Nguyên
5671,Xã Hòa Bình,,Xã,169,Huyện Đồng Hỷ,19,Tỉnh Thái Nguyên
5674,Xã Quang Sơn,,Xã,169,Huyện Đồng Hỷ,19,Tỉnh Thái Nguyên
5677,Xã Minh Lập,,Xã,169,Huyện Đồng Hỷ,19,Tỉnh Thái Nguyên
5680,Xã Văn Hán,,Xã,169,Huyện Đồng Hỷ,19,Tỉnh Thái Nguyên
5683,Xã Hóa Trung,,Xã,169,Huyện Đồng Hỷ,19,Tỉnh Thái Nguyên
5686,Xã Khe Mo,,Xã,169,Huyện Đồng Hỷ,19,Tỉnh Thái Nguyên
5689,Xã Cây Thị,,Xã,169,Huyện Đồng Hỷ,19,Tỉnh Thái Nguyên
5692,Xã Hóa Thượng,,Xã,169,Huyện Đồng Hỷ,19,Tỉnh Thái Nguyên
5698,Xã Hợp Tiến,,Xã,169,Huyện Đồng Hỷ,19,Tỉnh Thái Nguyên
5704,Xã Tân Lợi,,Xã,169,Huyện Đồng Hỷ,19,Tỉnh Thái Nguyên
5707,Xã Nam Hòa,,Xã,169,Huyện Đồng Hỷ,19,Tỉnh Thái Nguyên
5716,Thị trấn Đình Cả,,Thị trấn,170,Huyện Võ Nhai,19,Tỉnh Thái Nguyên
5719,Xã Sảng Mộc,,Xã,170,Huyện Võ Nhai,19,Tỉnh Thái Nguyên
5722,Xã Nghinh Tường,,Xã,170,Huyện Võ Nhai,19,Tỉnh Thái Nguyên
5725,Xã Thần Xa,,Xã,170,Huyện Võ Nhai,19,Tỉnh Thái Nguyên
5728,Xã Vũ Chấn,,Xã,170,Huyện Võ Nhai,19,Tỉnh Thái Nguyên
5731,Xã Thượng Nung,,Xã,170,Huyện Võ Nhai,19,Tỉnh Thái Nguyên
5734,Xã Phú Thượng,,Xã,170,Huyện Võ Nhai,19,Tỉnh Thái Nguyên
5737,Xã Cúc Đường,,Xã,170,Huyện Võ Nhai,19,Tỉnh Thái Nguyên
5740,Xã La Hiên,,Xã,170,Huyện Võ Nhai,19,Tỉnh Thái Nguyên
5743,Xã Lâu Thượng,,Xã,170,Huyện Võ Nhai,19,Tỉnh Thái Nguyên
5746,Xã Tràng Xá,,Xã,170,Huyện Võ Nhai,19,Tỉnh Thái Nguyên
5749,Xã Phương Giao,,Xã,170,Huyện Võ Nhai,19,Tỉnh Thái Nguyên
5752,Xã Liên Minh,,Xã,170,Huyện Võ Nhai,19,Tỉnh Thái Nguyên
5755,Xã Dân Tiến,,Xã,170,Huyện Võ Nhai,19,Tỉnh Thái Nguyên
5758,Xã Bình Long,,Xã,170,Huyện Võ Nhai,19,Tỉnh Thái Nguyên
5761,Thị trấn Hùng Sơn,,Thị trấn,171,Huyện Đại Từ,19,Tỉnh Thái Nguyên
5764,Thị trấn Quân Chu,,Thị trấn,171,Huyện Đại Từ,19,Tỉnh Thái Nguyên
5767,Xã Phúc Lương,,Xã,171,Huyện Đại Từ,19,Tỉnh Thái Nguyên
5770,Xã Minh Tiến,,Xã,171,Huyện Đại Từ,19,Tỉnh Thái Nguyên
5773,Xã Yên Lãng,,Xã,171,Huyện Đại Từ,19,Tỉnh Thái Nguyên
5776,Xã Đức Lương,,Xã,171,Huyện Đại Từ,19,Tỉnh Thái Nguyên
5779,Xã Phú Cường,,Xã,171,Huyện Đại Từ,19,Tỉnh Thái Nguyên
5782,Xã Na Mao,,Xã,171,Huyện Đại Từ,19,Tỉnh Thái Nguyên
5785,Xã Phú Lạc,,Xã,171,Huyện Đại Từ,19,Tỉnh Thái Nguyên
5788,Xã Tân Linh,,Xã,171,Huyện Đại Từ,19,Tỉnh Thái Nguyên
5791,Xã Phú Thịnh,,Xã,171,Huyện Đại Từ,19,Tỉnh Thái Nguyên
5794,Xã Phục Linh,,Xã,171,Huyện Đại Từ,19,Tỉnh Thái Nguyên
5797,Xã Phú Xuyên,,Xã,171,Huyện Đại Từ,19,Tỉnh Thái Nguyên
5800,Xã Bản Ngoại,,Xã,171,Huyện Đại Từ,19,Tỉnh Thái Nguyên
5803,Xã Tiên Hội,,Xã,171,Huyện Đại Từ,19,Tỉnh Thái Nguyên
5809,Xã Cù Vân,,Xã,171,Huyện Đại Từ,19,Tỉnh Thái Nguyên
5812,Xã Hà Thượng,,Xã,171,Huyện Đại Từ,19,Tỉnh Thái Nguyên
5815,Xã La Bằng,,Xã,171,Huyện Đại Từ,19,Tỉnh Thái Nguyên
5818,Xã Hoàng Nông,,Xã,171,Huyện Đại Từ,19,Tỉnh Thái Nguyên
5821,Xã Khôi Kỳ,,Xã,171,Huyện Đại Từ,19,Tỉnh Thái Nguyên
5824,Xã An Khánh,,Xã,171,Huyện Đại Từ,19,Tỉnh Thái Nguyên
5827,Xã Tân Thái,,Xã,171,Huyện Đại Từ,19,Tỉnh Thái Nguyên
5830,Xã Bình Thuận,,Xã,171,Huyện Đại Từ,19,Tỉnh Thái Nguyên
5833,Xã Lục Ba,,Xã,171,Huyện Đại Từ,19,Tỉnh Thái Nguyên
5836,Xã Mỹ Yên,,Xã,171,Huyện Đại Từ,19,Tỉnh Thái Nguyên
5839,Xã Vạn Thọ,,Xã,171,Huyện Đại Từ,19,Tỉnh Thái Nguyên
5842,Xã Văn Yên,,Xã,171,Huyện Đại Từ,19,Tỉnh Thái Nguyên
5845,Xã Ký Phú,,Xã,171,Huyện Đại Từ,19,Tỉnh Thái Nguyên
5848,Xã Cát Nê,,Xã,171,Huyện Đại Từ,19,Tỉnh Thái Nguyên
5851,Xã Quân Chu,,Xã,171,Huyện Đại Từ,19,Tỉnh Thái Nguyên
5854,Phường Bãi Bông,,Phường,172,Thành phố Phổ Yên,19,Tỉnh Thái Nguyên
5857,Phường Bắc Sơn,,Phường,172,Thành phố Phổ Yên,19,Tỉnh Thái Nguyên
5860,Phường Ba Hàng,,Phường,172,Thành phố Phổ Yên,19,Tỉnh Thái Nguyên
5863,Xã Phúc Tân,,Xã,172,Thành phố Phổ Yên,19,Tỉnh Thái Nguyên
5866,Xã Phúc Thuận,,Xã,172,Thành phố Phổ Yên,19,Tỉnh Thái Nguyên
5869,Phường Hồng Tiến,,Phường,172,Thành phố Phổ Yên,19,Tỉnh Thái Nguyên
5872,Xã Minh Đức,,Xã,172,Thành phố Phổ Yên,19,Tỉnh Thái Nguyên
5875,Phường Đắc Sơn,,Phường,172,Thành phố Phổ Yên,19,Tỉnh Thái Nguyên
5878,Phường Đồng Tiến,,Phường,172,Thành phố Phổ Yên,19,Tỉnh Thái Nguyên
5881,Xã Thành Công,,Xã,172,Thành phố Phổ Yên,19,Tỉnh Thái Nguyên
5884,Phường Tiên Phong,,Phường,172,Thành phố Phổ Yên,19,Tỉnh Thái Nguyên
5887,Xã Vạn Phái,,Xã,172,Thành phố Phổ Yên,19,Tỉnh Thái Nguyên
5890,Phường Nam Tiến,,Phường,172,Thành phố Phổ Yên,19,Tỉnh Thái Nguyên
5893,Phường Tân Hương,,Phường,172,Thành phố Phổ Yên,19,Tỉnh Thái Nguyên
5896,Phường Đông Cao,,Phường,172,Thành phố Phổ Yên,19,Tỉnh Thái Nguyên
5899,Phường Trung Thành,,Phường,172,Thành phố Phổ Yên,19,Tỉnh Thái Nguyên
5902,Phường Tân Phú,,Phường,172,Thành phố Phổ Yên,19,Tỉnh Thái Nguyên
5905,Phường Thuận Thành,,Phường,172,Thành phố Phổ Yên,19,Tỉnh Thái Nguyên
5908,Thị trấn Hương Sơn,,Thị trấn,173,Huyện Phú Bình,19,Tỉnh Thái Nguyên
5911,Xã Bàn Đạt,,Xã,173,Huyện Phú Bình,19,Tỉnh Thái Nguyên
5917,Xã Tân Khánh,,Xã,173,Huyện Phú Bình,19,Tỉnh Thái Nguyên
5920,Xã Tân Kim,,Xã,173,Huyện Phú Bình,19,Tỉnh Thái Nguyên
5923,Xã Tân Thành,,Xã,173,Huyện Phú Bình,19,Tỉnh Thái Nguyên
5926,Xã Đào Xá,,Xã,173,Huyện Phú Bình,19,Tỉnh Thái Nguyên
5929,Xã Bảo Lý,,Xã,173,Huyện Phú Bình,19,Tỉnh Thái Nguyên
5932,Xã Thượng Đình,,Xã,173,Huyện Phú Bình,19,Tỉnh Thái Nguyên
5935,Xã Tân Hòa,,Xã,173,Huyện Phú Bình,19,Tỉnh Thái Nguyên
5938,Xã Nhã Lộng,,Xã,173,Huyện Phú Bình,19,Tỉnh Thái Nguyên
5941,Xã Điềm Thụy,,Xã,173,Huyện Phú Bình,19,Tỉnh Thái Nguyên
5944,Xã Xuân Phương,,Xã,173,Huyện Phú Bình,19,Tỉnh Thái Nguyên
5947,Xã Tân Đức,,Xã,173,Huyện Phú Bình,19,Tỉnh Thái Nguyên
5950,Xã Úc Kỳ,,Xã,173,Huyện Phú Bình,19,Tỉnh Thái Nguyên
5953,Xã Lương Phú,,Xã,173,Huyện Phú Bình,19,Tỉnh Thái Nguyên
5956,Xã Nga My,,Xã,173,Huyện Phú Bình,19,Tỉnh Thái Nguyên
5959,Xã Kha Sơn,,Xã,173,Huyện Phú Bình,19,Tỉnh Thái Nguyên
5962,Xã Thanh Ninh,,Xã,173,Huyện Phú Bình,19,Tỉnh Thái Nguyên
5965,Xã Dương Thành,,Xã,173,Huyện Phú Bình,19,Tỉnh Thái Nguyên
5968,Xã Hà Châu,,Xã,173,Huyện Phú Bình,19,Tỉnh Thái Nguyên
5971,Phường Hoàng Văn Thụ,,Phường,178,Thành phố Lạng Sơn,20,Tỉnh Lạng Sơn
5974,Phường Tam Thanh,,Phường,178,Thành phố Lạng Sơn,20,Tỉnh Lạng Sơn
5977,Phường Vĩnh Trại,,Phường,178,Thành phố Lạng Sơn,20,Tỉnh Lạng Sơn
5980,Phường Đông Kinh,,Phường,178,Thành phố Lạng Sơn,20,Tỉnh Lạng Sơn
5983,Phường Chi Lăng,,Phường,178,Thành phố Lạng Sơn,20,Tỉnh Lạng Sơn
5986,Xã Hoàng Đồng,,Xã,178,Thành phố Lạng Sơn,20,Tỉnh Lạng Sơn
5989,Xã Quảng Lạc,,Xã,178,Thành phố Lạng Sơn,20,Tỉnh Lạng Sơn
5992,Xã Mai Pha,,Xã,178,Thành phố Lạng Sơn,20,Tỉnh Lạng Sơn
5995,Thị trấn Thất Khê,,Thị trấn,180,Huyện Tràng Định,20,Tỉnh Lạng Sơn
5998,Xã Khánh Long,,Xã,180,Huyện Tràng Định,20,Tỉnh Lạng Sơn
6001,Xã Đoàn Kết,,Xã,180,Huyện Tràng Định,20,Tỉnh Lạng Sơn
6004,Xã Quốc Khánh,,Xã,180,Huyện Tràng Định,20,Tỉnh Lạng Sơn
6007,Xã Vĩnh Tiến,,Xã,180,Huyện Tràng Định,20,Tỉnh Lạng Sơn
6010,Xã Cao Minh,,Xã,180,Huyện Tràng Định,20,Tỉnh Lạng Sơn
6013,Xã Chí Minh,,Xã,180,Huyện Tràng Định,20,Tỉnh Lạng Sơn
6016,Xã Tri Phương,,Xã,180,Huyện Tràng Định,20,Tỉnh Lạng Sơn
6019,Xã Tân Tiến,,Xã,180,Huyện Tràng Định,20,Tỉnh Lạng Sơn
6022,Xã Tân Yên,,Xã,180,Huyện Tràng Định,20,Tỉnh Lạng Sơn
6025,Xã Đội Cấn,,Xã,180,Huyện Tràng Định,20,Tỉnh Lạng Sơn
6028,Xã Tân Minh,,Xã,180,Huyện Tràng Định,20,Tỉnh Lạng Sơn
6031,Xã Kim Đồng,,Xã,180,Huyện Tràng Định,20,Tỉnh Lạng Sơn
6034,Xã Chi Lăng,,Xã,180,Huyện Tràng Định,20,Tỉnh Lạng Sơn
6037,Xã Trung Thành,,Xã,180,Huyện Tràng Định,20,Tỉnh Lạng Sơn
6040,Xã Đại Đồng,,Xã,180,Huyện Tràng Định,20,Tỉnh Lạng Sơn
6043,Xã Đào Viên,,Xã,180,Huyện Tràng Định,20,Tỉnh Lạng Sơn
6046,Xã Đề Thám,,Xã,180,Huyện Tràng Định,20,Tỉnh Lạng Sơn
6049,Xã Kháng Chiến,,Xã,180,Huyện Tràng Định,20,Tỉnh Lạng Sơn
6055,Xã Hùng Sơn,,Xã,180,Huyện Tràng Định,20,Tỉnh Lạng Sơn
6058,Xã Quốc Việt,,Xã,180,Huyện Tràng Định,20,Tỉnh Lạng Sơn
6061,Xã Hùng Việt,,Xã,180,Huyện Tràng Định,20,Tỉnh Lạng Sơn
6067,Xã Hưng Đạo,,Xã,181,Huyện Bình Gia,20,Tỉnh Lạng Sơn
6070,Xã Vĩnh Yên,,Xã,181,Huyện Bình Gia,20,Tỉnh Lạng Sơn
6073,Xã Hoa Thám,,Xã,181,Huyện Bình Gia,20,Tỉnh Lạng Sơn
6076,Xã Quý Hòa,,Xã,181,Huyện Bình Gia,20,Tỉnh Lạng Sơn
6079,Xã Hồng Phong,,Xã,181,Huyện Bình Gia,20,Tỉnh Lạng Sơn
6082,Xã Yên Lỗ,,Xã,181,Huyện Bình Gia,20,Tỉnh Lạng Sơn
6085,Xã Thiện Hòa,,Xã,181,Huyện Bình Gia,20,Tỉnh Lạng Sơn
6088,Xã Quang Trung,,Xã,181,Huyện Bình Gia,20,Tỉnh Lạng Sơn
6091,Xã Thiện Thuật,,Xã,181,Huyện Bình Gia,20,Tỉnh Lạng Sơn
6094,Xã Minh Khai,,Xã,181,Huyện Bình Gia,20,Tỉnh Lạng Sơn
6097,Xã Thiện Long,,Xã,181,Huyện Bình Gia,20,Tỉnh Lạng Sơn
6100,Xã Hoàng Văn Thụ,,Xã,181,Huyện Bình Gia,20,Tỉnh Lạng Sơn
6103,Xã Hòa Bình,,Xã,181,Huyện Bình Gia,20,Tỉnh Lạng Sơn
6106,Xã Mông Ân,,Xã,181,Huyện Bình Gia,20,Tỉnh Lạng Sơn
6109,Xã Tân Hòa,,Xã,181,Huyện Bình Gia,20,Tỉnh Lạng Sơn
6112,Thị trấn Bình Gia,,Thị trấn,181,Huyện Bình Gia,20,Tỉnh Lạng Sơn
6115,Xã Hồng Thái,,Xã,181,Huyện Bình Gia,20,Tỉnh Lạng Sơn
6118,Xã Bình La,,Xã,181,Huyện Bình Gia,20,Tỉnh Lạng Sơn
6121,Xã Tân Văn,,Xã,181,Huyện Bình Gia,20,Tỉnh Lạng Sơn
6124,Thị trấn Na Sầm,,Thị trấn,182,Huyện Văn Lãng,20,Tỉnh Lạng Sơn
6127,Xã Trùng Khánh,,Xã,182,Huyện Văn Lãng,20,Tỉnh Lạng Sơn
6133,Xã Bắc La,,Xã,182,Huyện Văn Lãng,20,Tỉnh Lạng Sơn
6136,Xã Thụy Hùng,,Xã,182,Huyện Văn Lãng,20,Tỉnh Lạng Sơn
6139,Xã Bắc Hùng,,Xã,182,Huyện Văn Lãng,20,Tỉnh Lạng Sơn
6142,Xã Tân Tác,,Xã,182,Huyện Văn Lãng,20,Tỉnh Lạng Sơn
6148,Xã Thanh Long,,Xã,182,Huyện Văn Lãng,20,Tỉnh Lạng Sơn
6151,Xã Hội Hoan,,Xã,182,Huyện Văn Lãng,20,Tỉnh Lạng Sơn
6154,Xã Bắc Việt,,Xã,182,Huyện Văn Lãng,20,Tỉnh Lạng Sơn
6157,Xã Hoàng Việt,,Xã,182,Huyện Văn Lãng,20,Tỉnh Lạng Sơn
6160,Xã Gia Miễn,,Xã,182,Huyện Văn Lãng,20,Tỉnh Lạng Sơn
6163,Xã Thành Hòa,,Xã,182,Huyện Văn Lãng,20,Tỉnh Lạng Sơn
6166,Xã Tân Thanh,,Xã,182,Huyện Văn Lãng,20,Tỉnh Lạng Sơn
6172,Xã Tân Mỹ,,Xã,182,Huyện Văn Lãng,20,Tỉnh Lạng Sơn
6175,Xã Hồng Thái,,Xã,182,Huyện Văn Lãng,20,Tỉnh Lạng Sơn
6178,Xã  Hoàng Văn Thụ,,Xã,182,Huyện Văn Lãng,20,Tỉnh Lạng Sơn
6181,Xã Nhạc Kỳ,,Xã,182,Huyện Văn Lãng,20,Tỉnh Lạng Sơn
6184,Thị trấn Đồng Đăng,,Thị trấn,183,Huyện Cao Lộc,20,Tỉnh Lạng Sơn
6187,Thị trấn Cao Lộc,,Thị trấn,183,Huyện Cao Lộc,20,Tỉnh Lạng Sơn
6190,Xã Bảo Lâm,,Xã,183,Huyện Cao Lộc,20,Tỉnh Lạng Sơn
6193,Xã Thanh Lòa,,Xã,183,Huyện Cao Lộc,20,Tỉnh Lạng Sơn
6196,Xã Cao Lâu,,Xã,183,Huyện Cao Lộc,20,Tỉnh Lạng Sơn
6199,Xã Thạch Đạn,,Xã,183,Huyện Cao Lộc,20,Tỉnh Lạng Sơn
6202,Xã Xuất Lễ,,Xã,183,Huyện Cao Lộc,20,Tỉnh Lạng Sơn
6205,Xã Hồng Phong,,Xã,183,Huyện Cao Lộc,20,Tỉnh Lạng Sơn
6208,Xã Thụy Hùng,,Xã,183,Huyện Cao Lộc,20,Tỉnh Lạng Sơn
6211,Xã Lộc Yên,,Xã,183,Huyện Cao Lộc,20,Tỉnh Lạng Sơn
6214,Xã Phú Xá,,Xã,183,Huyện Cao Lộc,20,Tỉnh Lạng Sơn
6217,Xã Bình Trung,,Xã,183,Huyện Cao Lộc,20,Tỉnh Lạng Sơn
6220,Xã Hải Yến,,Xã,183,Huyện Cao Lộc,20,Tỉnh Lạng Sơn
6223,Xã Hòa Cư,,Xã,183,Huyện Cao Lộc,20,Tỉnh Lạng Sơn
6226,Xã Hợp Thành,,Xã,183,Huyện Cao Lộc,20,Tỉnh Lạng Sơn
6232,Xã Công Sơn,,Xã,183,Huyện Cao Lộc,20,Tỉnh Lạng Sơn
6235,Xã Gia Cát,,Xã,183,Huyện Cao Lộc,20,Tỉnh Lạng Sơn
6238,Xã Mẫu Sơn,,Xã,183,Huyện Cao Lộc,20,Tỉnh Lạng Sơn
6241,Xã Xuân Long,,Xã,183,Huyện Cao Lộc,20,Tỉnh Lạng Sơn
6244,Xã Tân Liên,,Xã,183,Huyện Cao Lộc,20,Tỉnh Lạng Sơn
6247,Xã Yên Trạch,,Xã,183,Huyện Cao Lộc,20,Tỉnh Lạng Sơn
6250,Xã Tân Thành,,Xã,183,Huyện Cao Lộc,20,Tỉnh Lạng Sơn
6253,Thị trấn Văn Quan,,Thị trấn,184,Huyện Văn Quan,20,Tỉnh Lạng Sơn
6256,Xã Trấn Ninh,,Xã,184,Huyện Văn Quan,20,Tỉnh Lạng Sơn
6268,Xã Liên Hội,,Xã,184,Huyện Văn Quan,20,Tỉnh Lạng Sơn
6274,Xã Hòa Bình,,Xã,184,Huyện Văn Quan,20,Tỉnh Lạng Sơn
6277,Xã Tú Xuyên,,Xã,184,Huyện Văn Quan,20,Tỉnh Lạng Sơn
6280,Xã Điềm He,,Xã,184,Huyện Văn Quan,20,Tỉnh Lạng Sơn
6283,Xã An Sơn,,Xã,184,Huyện Văn Quan,20,Tỉnh Lạng Sơn
6286,Xã Khánh Khê,,Xã,184,Huyện Văn Quan,20,Tỉnh Lạng Sơn
6292,Xã Lương Năng,,Xã,184,Huyện Văn Quan,20,Tỉnh Lạng Sơn
6295,Xã Đồng Giáp,,Xã,184,Huyện Văn Quan,20,Tỉnh Lạng Sơn
6298,Xã Bình Phúc,,Xã,184,Huyện Văn Quan,20,Tỉnh Lạng Sơn
6301,Xã Tràng Các,,Xã,184,Huyện Văn Quan,20,Tỉnh Lạng Sơn
6307,Xã Tân Đoàn,,Xã,184,Huyện Văn Quan,20,Tỉnh Lạng Sơn
6313,Xã Tri Lễ,,Xã,184,Huyện Văn Quan,20,Tỉnh Lạng Sơn
6316,Xã Tràng Phái,,Xã,184,Huyện Văn Quan,20,Tỉnh Lạng Sơn
6319,Xã Yên Phúc,,Xã,184,Huyện Văn Quan,20,Tỉnh Lạng Sơn
6322,Xã Hữu Lễ,,Xã,184,Huyện Văn Quan,20,Tỉnh Lạng Sơn
6325,Thị trấn Bắc Sơn,,Thị trấn,185,Huyện Bắc Sơn,20,Tỉnh Lạng Sơn
6328,Xã Long Đống,,Xã,185,Huyện Bắc Sơn,20,Tỉnh Lạng Sơn
6331,Xã Vạn Thủy,,Xã,185,Huyện Bắc Sơn,20,Tỉnh Lạng Sơn
6337,Xã Đồng ý,,Xã,185,Huyện Bắc Sơn,20,Tỉnh Lạng Sơn
6340,Xã Tân Tri,,Xã,185,Huyện Bắc Sơn,20,Tỉnh Lạng Sơn
6343,Xã Bắc Quỳnh,,Xã,185,Huyện Bắc Sơn,20,Tỉnh Lạng Sơn
6349,Xã Hưng Vũ,,Xã,185,Huyện Bắc Sơn,20,Tỉnh Lạng Sơn
6352,Xã Tân Lập,,Xã,185,Huyện Bắc Sơn,20,Tỉnh Lạng Sơn
